Temperature_C,Humidity_Percent,CO_ppm
24.06,60.6,30.42
24.0,61.1,30.39
23.91,61.1,30.46
24.02,61.4,29.66
23.89,61.5,30.35
24.41,61.6,31.36
24.1,61.5,30.42
24.09,61.0,29.98
24.19,61.8,30.75
24.24,61.8,30.17
24.24,61.0,30.47
24.26,61.5,29.87
24.01,61.2,29.98
24.06,61.4,30.87
24.22,61.7,30.56
24.02,62.0,30.11
24.1,61.6,30.56
24.16,61.5,30.2
24.22,61.3,30.11
23.83,61.5,31.08
24.21,61.8,30.89
24.06,61.4,30.49
24.21,61.1,30.57
24.22,60.9,30.5
24.34,61.6,30.74
24.3,61.5,30.1
24.3,61.2,30.93
24.32,61.7,30.68
24.14,61.3,30.37
24.1,61.4,30.26
24.23,61.4,30.92
24.21,61.3,30.42
24.05,61.5,30.15
24.16,61.7,30.31
24.09,61.1,30.88
23.97,61.5,29.69
24.29,61.5,30.32
24.11,61.4,31.04
24.41,61.7,30.42
23.86,61.4,30.64
24.02,61.5,31.04
24.1,61.6,30.95
24.27,61.2,30.28
24.16,61.5,30.43
24.15,61.3,30.95
23.93,61.4,30.97
23.93,61.3,30.46
24.15,61.5,30.47
23.9,61.4,30.63
24.02,61.5,31.18
24.18,61.4,31.03
23.95,60.9,30.85
24.34,61.4,29.96
24.28,61.4,30.36
23.86,61.5,30.39
23.96,61.2,31.21
23.76,61.0,30.38
23.98,61.6,31.13
24.21,61.3,30.21
24.04,61.5,30.25
24.17,61.3,30.74
23.87,61.4,31.28
24.22,61.3,30.39
24.02,61.1,29.22
24.1,61.5,29.72
24.09,61.2,30.65
23.91,61.4,29.76
23.93,61.5,30.07
24.25,61.2,30.51
24.16,61.0,29.28
24.26,62.1,30.31
24.15,61.2,29.92
24.12,61.6,29.75
23.84,62.0,30.1
24.06,61.6,29.97
24.1,61.3,30.73
24.39,61.4,31.1
24.2,61.2,30.32
24.33,61.7,30.2
24.19,61.6,30.29
23.99,61.2,29.95
24.12,61.1,29.86
24.14,61.0,29.68
23.96,61.7,29.84
24.04,61.4,31.32
24.07,61.5,30.15
24.34,61.2,29.03
23.79,61.0,30.21
24.28,61.7,29.7
23.96,61.4,30.53
23.89,61.7,30.48
24.28,61.3,30.53
24.21,61.3,30.48
24.29,61.6,30.31
24.22,61.6,29.77
24.41,61.6,30.46
24.18,61.3,31.01
24.08,61.6,31.41
24.15,61.7,30.38
24.29,61.4,30.44
23.98,61.2,30.75
24.0,61.8,31.25
24.05,61.2,30.26
23.78,61.6,30.85
24.12,61.4,30.09
23.82,60.8,30.66
24.11,61.7,30.99
24.23,60.6,29.85
24.03,60.8,30.24
24.35,61.6,30.98
23.88,61.6,30.81
24.28,61.2,31.02
24.2,61.4,30.92
23.84,60.6,30.33
24.51,61.6,31.6
24.09,61.5,30.57
23.97,61.4,28.97
23.89,61.4,30.36
24.07,61.5,30.27
24.08,61.4,30.9
24.12,60.8,30.27
24.06,62.1,31.05
24.19,61.8,30.78
24.04,61.0,30.0
23.81,61.3,30.43
24.08,61.3,30.11
23.74,61.7,30.59
24.15,60.8,30.11
23.95,61.3,30.54
24.12,60.9,30.36
24.3,61.3,30.42
23.96,61.3,31.53
24.26,61.4,30.32
24.03,61.2,29.53
24.36,61.2,31.01
24.05,61.6,31.0
23.97,61.5,29.51
24.2,61.6,30.15
24.03,61.3,30.72
23.97,61.2,30.76
24.03,61.4,30.5
24.09,61.6,30.51
24.3,60.7,30.03
23.81,61.5,29.3
24.1,61.5,31.52
24.19,61.4,30.02
24.13,61.4,30.59
24.3,60.6,30.42
24.09,61.3,30.95
24.07,61.9,30.56
24.19,61.4,30.58
24.11,61.3,29.18
24.04,61.4,30.08
24.18,61.5,30.87
24.0,61.6,30.83
24.01,61.3,30.02
24.02,61.5,29.71
24.3,61.9,30.56
23.62,61.7,29.05
24.16,62.1,29.93
24.11,61.2,31.38
23.85,61.9,31.22
24.15,61.2,30.74
24.17,61.5,30.65
24.19,61.6,29.52
23.7,61.2,30.13
24.3,61.4,30.35
23.99,61.7,30.14
24.2,61.2,30.32
24.21,61.9,31.15
23.97,61.0,30.23
24.2,62.0,30.33
24.04,61.7,30.87
23.79,61.4,29.79
24.28,61.3,30.08
23.98,61.2,30.13
23.97,61.4,30.53
24.04,61.4,30.33
24.14,61.8,30.34
24.09,62.0,30.17
24.18,61.5,29.96
23.9,61.1,30.8
23.99,61.2,30.33
24.08,61.3,30.81
24.38,61.1,29.94
24.08,61.0,30.17
24.26,62.0,30.39
24.11,61.5,30.44
24.03,61.2,30.88
24.06,61.6,30.28
24.07,61.0,30.87
24.19,61.1,30.69
24.31,61.2,30.45
24.15,61.9,30.02
24.28,61.3,30.88
23.96,60.7,30.04
24.04,61.8,30.49
23.99,61.3,30.47
24.15,60.8,30.4
24.05,61.3,30.31
24.21,61.6,30.09
23.96,61.5,29.69
24.11,61.9,31.2
24.2,61.1,30.25
23.79,61.4,30.44
24.42,61.2,30.43
24.06,60.9,31.05
23.8,61.7,31.47
24.12,61.5,30.58
24.11,61.5,30.42
24.09,61.5,29.94
24.25,61.2,29.78
24.21,61.1,29.61
24.14,61.4,30.1
24.17,61.7,29.45
24.08,61.9,31.04
24.37,61.6,30.71
23.88,61.4,30.37
24.12,61.5,31.05
24.11,61.4,29.96
24.22,61.1,30.09
23.97,61.4,29.53
23.84,61.0,30.89
24.12,61.4,30.09
24.14,61.9,30.51
24.32,61.6,31.0
23.91,61.1,31.19
24.27,61.4,30.49
24.46,61.1,30.69
24.04,61.4,30.05
23.91,61.7,31.34
24.04,61.6,30.42
24.1,62.1,30.54
24.18,61.8,30.3
24.01,61.5,31.1
24.33,61.6,30.6
23.93,61.3,30.88
23.84,61.1,30.68
24.27,61.8,30.39
23.76,61.7,30.96
24.07,61.3,30.67
24.57,61.5,30.02
24.1,61.8,30.01
23.93,61.7,30.57
24.09,61.0,30.95
24.09,61.5,31.32
24.12,61.3,29.61
24.2,61.7,30.51
23.94,61.7,30.74
24.35,61.8,30.65
24.14,61.1,31.0
24.21,61.2,30.83
24.01,61.7,30.01
24.29,61.2,29.99
24.06,60.9,30.66
24.14,61.6,31.0
23.96,61.2,30.57
23.95,61.9,29.71
24.2,61.5,29.98
24.03,61.4,30.85
23.97,61.3,30.33
24.0,61.9,30.56
24.2,61.5,31.03
24.01,61.3,29.9
24.08,61.2,30.29
24.1,61.4,30.24
23.81,61.1,30.68
23.88,61.7,30.89
24.15,60.9,29.76
23.99,61.4,30.5
24.26,61.6,30.93
24.25,61.5,29.57
24.21,61.2,30.47
24.37,61.6,29.89
24.09,61.1,30.18
24.2,61.4,29.25
24.01,61.6,31.2
24.47,61.5,30.32
24.4,61.2,30.1
24.1,61.8,30.66
24.16,61.4,29.98
24.3,61.6,29.93
24.08,61.9,31.26
24.0,61.7,31.4
24.23,61.7,30.2
24.11,61.5,31.03
24.13,61.6,30.68
23.97,61.5,29.79
23.84,61.0,30.04
24.14,61.5,31.28
24.24,61.5,29.79
24.07,61.6,31.64
24.32,61.4,30.21
23.99,61.2,31.29
23.94,61.6,30.35
24.09,61.0,30.9
24.09,61.8,31.2
24.22,61.3,31.19
23.98,61.5,30.21
24.31,61.6,30.07
24.4,61.6,30.46
24.09,61.0,29.85
24.29,61.6,30.62
23.94,61.5,30.09
24.26,61.2,31.04
24.26,61.2,30.21
24.23,61.3,29.63
24.1,61.0,31.2
23.66,61.9,30.59
24.0,61.8,30.51
24.01,61.5,31.05
23.95,61.3,30.94
24.12,61.3,30.12
24.04,61.6,30.28
23.98,61.9,29.94
23.94,61.2,29.77
23.99,61.1,30.79
24.27,61.9,30.7
24.0,60.9,30.88
24.02,61.1,31.14
24.03,61.3,30.89
24.15,60.9,30.93
24.17,61.7,29.46
23.64,61.7,30.35
24.25,61.2,30.98
24.32,61.8,29.92
23.94,61.8,30.55
23.95,61.4,30.76
24.03,61.3,30.72
23.99,62.1,30.68
24.13,61.6,30.8
23.81,61.5,30.59
23.93,61.8,29.77
24.33,61.5,30.75
23.96,61.2,30.64
24.29,61.4,29.78
24.15,61.7,31.19
23.83,60.8,30.77
24.2,61.3,29.81
24.08,61.8,30.09
24.03,61.2,30.22
24.14,61.9,30.22
24.17,61.8,30.65
24.21,61.4,30.01
24.28,61.2,31.06
24.16,61.3,31.02
23.89,62.2,30.81
24.03,62.0,30.52
24.54,61.4,30.97
24.21,61.2,30.36
24.46,61.4,30.14
24.31,61.5,31.1
24.14,61.0,30.66
24.15,61.4,30.16
24.09,61.8,30.29
23.84,60.9,30.13
24.1,61.6,31.51
24.28,61.8,30.5
24.01,61.2,30.58
24.16,61.9,30.86
24.23,61.2,29.89
23.96,61.5,31.05
24.03,61.3,30.2
23.95,61.3,31.42
23.98,61.2,30.34
23.91,61.6,31.02
23.96,61.7,29.25
24.31,61.4,29.91
23.96,61.0,30.35
24.12,61.5,29.48
24.02,61.5,30.8
24.28,61.3,30.66
24.3,62.0,30.0
24.23,60.9,30.49
24.15,60.7,30.9
24.07,61.2,29.45
23.92,61.6,29.86
24.39,61.1,30.33
23.99,61.1,30.51
24.2,61.7,30.47
24.26,61.5,30.94
24.02,61.5,30.74
24.26,61.6,30.85
24.21,61.3,29.81
24.36,61.3,30.57
24.03,61.6,30.35
23.91,61.0,31.23
24.02,60.8,30.59
24.13,61.3,30.17
24.11,61.7,30.93
24.04,61.5,30.78
23.81,61.7,30.09
24.17,60.8,30.33
24.4,61.5,30.33
24.17,61.6,31.11
24.19,61.0,30.6
24.19,61.7,30.86
24.16,61.4,30.25
24.24,62.3,30.67
24.16,60.7,31.15
24.05,61.8,30.32
23.98,61.3,30.56
24.06,60.9,29.82
24.15,61.2,30.12
24.05,61.5,30.33
24.15,61.7,29.97
24.17,61.9,31.16
24.22,61.8,30.08
24.29,61.1,30.89
24.11,61.7,30.59
23.9,61.5,30.52
24.05,61.2,31.24
24.11,61.3,29.37
23.82,61.2,30.4
24.31,61.4,29.96
24.12,61.2,29.52
24.16,61.1,29.9
24.3,61.5,30.51
24.01,61.6,30.14
24.19,61.3,30.95
24.08,61.8,30.39
24.07,61.3,30.34
23.98,61.3,30.34
24.35,61.6,30.45
24.04,61.4,30.29
24.2,61.4,30.07
23.82,60.6,30.99
24.28,61.4,30.19
24.26,60.9,30.31
24.11,61.0,30.71
24.07,61.0,30.66
24.16,61.1,30.05
24.44,61.2,30.88
23.84,61.3,30.77
24.22,61.6,30.59
23.96,61.5,30.28
24.1,60.8,30.3
24.06,61.4,30.4
24.04,61.5,29.88
24.1,61.3,30.48
23.93,61.4,30.95
24.25,61.5,30.94
23.83,61.6,30.31
24.18,60.9,31.03
24.05,61.3,31.45
23.92,61.9,30.34
24.13,61.8,30.85
23.87,61.7,29.37
24.11,61.6,29.87
23.89,61.9,30.55
24.17,62.0,30.0
23.96,61.4,31.52
24.03,61.1,30.8
24.14,61.3,30.98
23.98,62.3,30.49
24.09,60.9,30.0
23.87,61.3,30.24
24.19,61.0,30.63
24.36,61.4,30.18
24.52,61.0,30.84
24.11,61.4,30.86
24.22,60.8,30.5
23.83,61.6,29.59
24.33,61.8,31.36
24.22,61.3,30.39
24.03,61.4,31.85
24.29,61.4,30.83
24.06,61.5,30.4
24.03,61.4,30.72
24.17,61.6,29.49
23.94,61.8,31.01
24.25,61.2,31.78
23.94,61.3,29.46
23.94,61.7,30.36
23.96,61.0,30.45
24.21,60.8,30.94
24.01,61.5,31.55
23.9,61.5,30.69
24.01,61.2,31.57
24.1,61.2,30.59
23.92,61.2,30.73
23.93,61.1,30.66
24.42,61.6,31.11
23.97,61.0,30.29
24.05,61.3,30.91
24.04,61.1,29.88
24.04,61.0,30.36
24.19,61.7,30.18
24.24,61.2,30.54
24.05,61.5,30.34
23.91,60.9,31.07
24.29,61.2,30.06
24.09,61.6,29.63
24.36,62.2,29.82
23.76,60.8,31.0
24.13,61.3,30.02
24.39,61.5,30.7
24.05,61.2,30.35
24.07,61.7,30.91
24.14,61.1,30.38
24.02,61.4,31.88
24.05,61.2,31.45
24.05,61.8,30.34
24.01,61.2,30.27
24.28,61.3,32.07
24.17,61.7,29.96
24.14,61.1,30.47
24.22,61.4,30.51
24.06,60.9,30.5
23.98,61.1,29.63
24.01,61.5,30.75
24.1,61.1,30.01
23.94,61.2,31.22
24.02,61.5,29.77
24.02,61.2,30.53
24.42,61.6,29.39
23.68,61.5,29.42
24.07,61.5,30.08
110.0,8.0,600.0
24.12,61.5,31.23
24.21,61.9,30.48
24.11,61.7,31.15
24.0,61.2,30.31
23.76,61.8,30.8
24.13,61.5,30.14
23.98,61.3,30.1
23.98,61.5,29.59
24.03,61.7,30.67
24.36,61.5,30.63
24.46,61.9,30.89
24.13,61.7,30.61
24.03,61.6,31.51
23.92,61.1,30.59
24.17,61.3,31.0
24.37,61.4,30.34
24.06,61.6,30.05
23.74,61.6,30.86
24.2,61.5,30.46
24.25,61.4,30.92
23.86,61.6,30.68
24.13,61.1,30.1
24.17,61.9,31.04
24.09,60.8,30.06
23.98,61.8,30.81
24.25,61.4,31.14
24.04,61.7,30.31
23.88,61.5,31.08
23.79,61.5,30.7
24.29,61.6,30.93
24.19,61.6,30.08
24.11,61.3,30.61
24.03,61.7,29.8
24.02,61.1,31.36
23.94,61.4,29.49
24.04,61.7,30.32
23.78,61.7,30.03
23.99,61.5,30.84
24.05,61.3,31.46
24.19,61.7,30.83
24.09,61.2,31.98
24.22,61.9,29.81
24.3,61.4,29.85
24.26,60.9,30.05
24.17,61.0,30.56
24.1,61.4,29.99
23.95,61.4,30.12
24.21,62.0,30.81
24.35,61.1,29.88
24.15,61.4,29.93
24.39,61.1,30.3
23.87,61.3,30.35
23.93,61.9,31.01
24.23,61.1,30.05
24.14,61.6,30.14
24.3,61.5,30.79
24.1,61.4,30.9
23.97,61.6,31.21
24.07,61.1,30.73
23.87,61.9,30.57
23.93,62.0,30.79
24.25,61.4,30.37
24.23,62.1,30.36
24.15,61.3,29.61
23.84,61.5,30.95
24.05,61.8,30.61
23.92,61.3,30.89
24.28,61.0,29.09
24.01,60.9,30.48
23.94,62.0,30.07
24.1,61.2,31.25
24.0,61.3,30.81
24.32,61.1,30.62
23.99,61.7,30.28
23.89,61.2,30.7
23.78,61.3,30.04
24.1,61.5,30.45
24.02,61.1,30.21
23.89,61.3,31.63
24.28,61.8,31.23
24.2,61.5,31.03
24.1,61.4,29.75
24.3,61.5,30.93
24.2,61.3,30.59
23.98,62.0,31.11
23.94,61.2,30.66
24.22,61.5,30.5
24.16,61.4,30.62
24.13,61.7,29.6
23.97,61.7,30.12
24.19,61.4,30.69
23.99,61.5,31.07
24.08,61.5,30.22
24.32,60.7,30.48
24.0,60.9,29.7
23.86,61.2,31.23
23.94,61.2,31.06
24.25,61.0,30.83
24.14,61.6,30.7
24.08,61.4,31.28
24.02,61.3,30.1
24.17,61.0,30.04
23.97,61.4,31.03
24.15,60.6,31.0
23.99,61.4,29.9
23.97,61.4,30.23
24.0,61.5,31.34
24.04,60.9,30.71
24.09,61.5,30.89
24.14,61.1,29.92
23.55,61.2,30.83
23.98,61.6,29.79
24.04,62.0,29.51
24.33,61.4,30.86
23.94,61.2,31.22
24.12,61.5,30.37
24.32,61.7,30.23
23.9,61.6,31.36
24.16,62.2,30.4
23.98,61.2,30.47
24.02,61.5,31.35
23.98,61.9,30.32
23.99,61.8,30.17
24.51,60.8,30.91
24.23,61.4,30.14
24.27,61.8,30.43
24.17,62.3,29.84
23.86,61.6,30.59
24.16,61.3,30.53
24.26,61.1,30.98
23.97,62.1,30.93
24.24,61.6,30.78
24.21,61.1,30.7
24.38,61.3,30.46
24.04,61.5,30.8
23.94,61.6,29.94
24.05,61.1,29.33
24.32,61.2,31.08
23.83,60.9,30.84
23.79,61.7,30.44
24.11,61.3,31.04
24.03,61.5,30.13
24.1,61.8,30.15
24.24,61.5,30.08
24.02,61.4,30.78
23.82,61.5,29.71
24.41,61.4,30.12
23.95,61.8,30.64
23.94,61.5,29.9
24.27,61.2,30.17
24.04,61.7,29.39
24.09,61.8,30.8
24.17,61.0,30.16
24.26,61.9,29.95
24.05,61.5,29.85
24.33,61.5,30.29
23.78,61.7,29.71
24.21,61.2,31.47
23.97,61.7,29.31
24.31,61.3,30.27
24.12,61.0,30.55
24.0,61.1,30.11
24.2,61.6,30.61
24.23,61.1,30.1
24.2,61.9,31.27
23.95,61.8,29.94
24.03,61.8,29.32
24.1,61.4,29.85
24.09,61.5,30.69
24.21,61.0,30.44
23.8,61.7,30.88
24.15,61.5,30.75
24.06,61.6,30.18
23.97,61.9,30.26
23.99,61.2,30.31
24.07,61.4,31.44
23.56,61.5,30.85
23.99,61.1,31.45
23.97,61.3,30.92
24.18,61.5,30.47
23.98,61.3,29.99
24.07,61.8,30.6
24.33,60.9,30.47
24.25,61.7,30.45
24.24,61.6,30.4
24.03,61.2,29.47
24.18,61.1,31.13
24.06,60.8,30.47
24.07,61.2,29.79
24.16,61.7,30.74
24.01,61.4,30.07
24.32,61.7,30.78
24.08,61.2,30.94
24.19,61.6,31.01
24.32,61.2,30.42
24.25,61.1,30.29
23.89,61.4,30.19
24.17,61.2,30.14
24.23,60.9,30.49
24.23,61.3,30.4
23.93,61.4,30.09
24.0,61.8,29.93
24.25,61.7,30.45
23.99,61.8,30.28
24.06,61.6,29.93
24.34,61.5,30.92
24.09,61.0,31.39
23.99,61.4,30.98
23.97,61.6,30.14
24.15,61.8,30.47
23.9,61.6,31.27
24.06,61.8,29.91
24.15,61.1,30.89
24.29,61.3,29.78
24.2,61.5,31.34
23.99,61.7,30.28
24.28,61.4,31.61
24.06,61.4,31.36
23.91,61.6,30.45
24.07,61.1,30.14
24.32,61.9,30.6
24.12,61.1,30.41
24.1,60.8,30.3
24.35,61.4,29.67
23.89,61.9,30.24
23.91,61.6,29.94
23.86,61.6,30.78
24.16,61.4,31.0
24.12,61.4,30.87
24.33,60.9,30.67
24.14,60.7,30.07
24.04,61.5,30.6
24.1,61.8,30.9
24.12,61.5,30.21
23.85,61.6,30.56
24.51,61.9,30.43
24.18,61.5,31.33
24.13,61.4,30.93
24.19,61.2,30.8
24.21,62.0,29.64
24.08,61.6,30.59
24.01,61.1,30.42
24.19,61.0,30.42
24.16,61.8,29.72
23.98,61.1,29.96
24.31,62.0,30.47
24.14,60.6,31.06
24.21,61.8,30.2
24.31,61.5,30.3
24.1,61.4,31.39
24.15,61.3,30.35
24.22,62.0,30.44
23.99,61.6,30.44
24.11,61.1,29.83
24.12,60.9,30.79
23.96,61.5,30.17
24.45,61.4,30.48
23.89,60.9,30.72
23.91,61.4,31.47
24.3,61.2,29.84
24.21,61.4,30.93
23.95,61.6,30.93
24.19,61.8,30.18
24.32,61.7,30.8
24.1,61.2,31.32
24.49,61.5,30.12
23.84,61.4,30.62
24.2,61.0,30.7
24.27,61.5,30.77
24.23,62.0,30.88
24.07,61.4,30.58
24.06,60.9,30.76
24.17,61.4,30.04
24.22,61.0,30.58
24.19,61.7,30.26
24.26,61.6,29.89
23.95,61.3,30.25
24.07,61.3,30.63
23.96,61.3,30.72
24.04,61.4,29.87
24.25,61.2,30.03
24.12,61.0,30.86
24.49,61.7,30.75
24.13,61.3,30.94
24.11,61.5,31.18
24.12,61.5,30.77
24.0,61.5,30.29
24.09,61.0,30.56
24.27,60.9,31.33
24.12,61.2,31.88
23.98,61.5,30.73
23.96,61.2,30.77
24.03,61.3,30.86
24.11,62.0,30.51
24.28,60.8,31.08
23.9,61.2,31.0
24.05,62.0,30.68
24.12,61.4,30.34
23.82,61.2,29.74
23.97,61.8,30.87
24.0,61.4,30.61
23.98,61.3,30.13
24.13,61.5,29.94
24.08,61.2,30.83
24.02,61.1,29.7
24.16,61.4,30.65
24.36,61.1,30.92
24.35,61.4,30.77
23.81,61.5,30.3
24.19,61.7,29.88
24.07,61.7,30.79
24.12,61.3,31.1
24.04,61.5,30.21
24.12,61.5,30.75
24.12,61.5,31.29
24.01,61.3,30.67
23.97,61.1,30.3
24.03,61.6,31.02
24.14,60.9,30.13
24.19,61.3,29.85
24.23,60.6,30.91
24.03,61.0,30.3
24.14,61.1,30.34
24.24,61.7,30.19
24.27,61.6,30.26
24.09,61.2,31.2
24.07,61.6,31.33
24.13,61.7,31.4
23.93,61.4,31.05
24.07,61.0,30.73
24.21,61.3,29.78
24.2,61.4,30.41
24.06,61.0,31.58
24.13,61.5,30.28
23.98,61.5,31.26
24.21,61.5,30.53
24.09,61.5,29.16
24.06,61.6,30.82
24.05,61.3,31.13
24.09,61.5,30.48
24.03,61.3,31.12
24.2,61.2,29.67
24.04,61.8,29.81
24.34,60.8,30.6
24.32,61.7,30.74
23.97,61.2,31.18
24.11,61.2,30.82
24.0,61.5,29.9
24.05,61.0,30.61
24.4,61.2,30.8
24.05,61.1,29.56
24.15,61.3,30.48
24.18,61.2,30.33
23.95,61.9,30.17
23.97,61.9,30.75
23.92,60.8,29.93
23.97,61.6,30.71
23.67,61.7,30.78
24.18,61.6,31.04
24.41,61.2,29.94
24.12,61.3,29.75
23.89,61.2,30.64
24.0,61.3,30.36
24.03,61.0,31.95
23.95,61.4,30.73
24.23,60.9,30.53
24.22,61.3,30.41
23.93,61.0,29.89
24.21,61.5,30.78
24.33,61.2,30.46
24.39,61.5,30.46
24.53,61.7,30.55
23.96,61.9,30.61
24.52,60.6,29.63
24.05,61.1,30.92
24.01,61.3,30.08
24.15,61.5,30.43
24.01,60.9,31.14
24.16,61.1,31.39
23.9,61.4,29.65
24.06,61.4,30.52
24.29,61.5,30.64
24.09,61.5,29.75
24.12,61.5,30.9
24.17,61.5,30.56
24.28,61.4,30.6
23.85,61.6,30.04
24.19,60.7,30.71
24.06,61.9,30.92
24.12,60.7,30.56
24.26,61.1,30.24
23.92,61.3,30.28
23.95,61.6,30.61
23.81,60.5,30.52
24.02,61.4,30.95
24.3,61.6,30.26
24.08,61.7,29.89
23.9,61.2,30.68
24.03,61.3,30.26
23.88,61.2,30.89
23.93,61.3,30.5
24.16,61.1,30.83
23.92,61.1,29.99
24.27,61.5,30.57
24.09,61.4,30.15
24.11,61.5,29.89
24.06,61.5,30.07
24.22,61.6,30.23
24.22,61.7,31.12
24.15,60.9,30.21
24.18,61.1,29.86
24.07,61.3,30.57
24.18,61.4,30.51
24.05,61.2,30.25
24.1,61.7,30.42
24.06,62.0,30.99
24.03,61.5,30.84
24.0,61.4,30.79
24.17,61.7,29.91
24.3,60.8,31.94
24.28,61.4,31.03
23.91,61.7,30.76
24.29,61.2,29.92
24.05,61.0,30.97
24.19,61.3,30.25
23.96,61.4,30.4
24.12,61.1,29.66
24.15,62.0,29.88
23.88,61.3,30.72
24.19,61.1,31.0
24.3,61.4,30.84
24.07,61.7,30.83
24.3,61.4,30.47
24.07,61.5,30.3
24.23,61.1,30.64
23.77,61.8,30.91
24.46,61.6,30.5
24.32,61.7,31.11
24.06,61.5,30.39
23.8,61.6,30.01
24.14,61.1,30.49
23.88,61.3,30.55
24.17,61.8,30.46
24.16,61.9,31.14
23.96,61.1,30.9
24.27,61.5,29.78
24.22,61.3,31.27
24.25,61.2,29.13
24.1,61.5,31.58
23.89,61.7,30.36
24.25,61.5,30.41
24.06,61.3,30.47
23.89,61.6,30.69
24.3,61.3,30.5
24.41,61.5,30.43
24.09,61.8,31.15
24.42,60.8,30.78
24.11,61.6,30.02
24.04,60.9,30.87
24.01,61.8,30.76
24.35,61.2,30.23
23.98,61.0,30.9
24.21,61.6,30.42
24.02,61.5,30.39
24.03,61.1,30.38
24.25,61.0,29.29
24.04,61.3,30.24
24.04,61.0,30.86
24.27,61.1,30.49
24.34,61.4,29.86
24.2,61.1,30.98
24.0,61.5,30.35
24.02,61.8,29.89
24.11,61.4,31.6
24.15,61.4,29.97
23.95,62.0,30.94
24.21,61.0,30.12
24.11,61.8,30.57
23.84,61.7,30.05
23.96,61.7,29.88
24.02,61.8,30.76
24.09,61.5,30.7
24.38,61.2,31.07
24.14,61.7,30.48
23.97,61.7,31.61
24.13,61.7,30.63
24.05,61.4,30.78
24.15,61.2,29.82
24.19,61.5,30.19
24.28,61.7,30.76
24.1,61.7,30.46
24.35,61.3,30.59
24.24,61.5,30.09
23.99,61.0,30.56
24.43,61.7,30.56
24.15,61.2,29.91
23.97,61.6,30.82
24.35,61.1,29.65
24.41,61.7,30.59
24.1,61.5,31.38
24.02,61.2,30.84
24.07,61.6,30.84
24.21,61.2,30.05
24.29,61.6,31.38
24.19,61.3,31.19
24.12,60.9,30.08
24.32,61.1,30.26
24.05,61.3,31.13
24.25,61.8,31.4
24.06,61.7,29.87
24.16,61.9,30.0
24.08,61.9,30.43
24.09,61.2,29.41
24.04,61.3,30.51
24.3,61.3,31.09
23.99,61.2,29.78
23.99,60.8,30.56
24.42,61.4,30.21
24.25,61.0,31.32
23.74,61.4,30.22
24.02,62.0,31.26
23.83,61.2,30.2
23.96,61.5,30.89
23.63,61.7,30.63
24.08,61.5,30.43
23.93,61.5,30.1
24.11,61.3,30.66
23.86,61.3,30.28
24.11,61.1,30.16
24.04,61.7,31.24
24.33,60.9,30.77
24.31,61.7,30.82
24.22,61.0,30.3
24.05,61.7,30.41
24.4,61.3,30.38
23.87,61.0,30.67
23.89,61.6,30.82
24.09,61.7,30.48
24.44,61.3,30.1
24.07,61.6,30.88
24.07,60.7,30.52
23.88,61.0,29.78
24.24,61.8,29.43
24.24,61.3,30.65
24.22,60.8,30.09
24.01,61.2,30.72
23.99,61.1,30.11
23.91,61.4,30.57
24.11,61.3,30.31
23.94,61.5,31.38
23.92,61.4,30.98
24.04,61.8,31.17
24.03,61.5,30.51
24.02,61.5,30.91
24.17,61.7,30.55
24.11,61.3,31.23
24.06,61.0,30.46
24.13,61.8,29.8
23.95,61.4,29.5
24.12,61.4,31.33
24.12,61.2,30.74
23.87,61.2,30.77
24.25,61.7,31.24
23.97,61.7,29.67
24.11,61.6,30.32
24.27,61.6,30.38
24.24,61.6,30.87
24.11,61.4,30.15
24.05,61.3,29.9
24.24,61.8,29.89
24.2,61.3,31.07
24.01,61.5,30.13
23.98,61.2,30.22
23.79,61.2,30.82
24.12,61.3,30.15
24.09,61.2,29.65
24.27,61.6,29.71
24.15,61.0,30.47
24.3,61.4,30.75
24.0,61.4,30.4
24.27,60.9,30.72
24.02,61.3,29.69
24.22,61.5,29.73
23.88,61.5,31.63
24.14,61.3,31.12
23.8,61.6,30.88
24.06,61.4,30.17
24.17,61.4,30.38
24.02,61.5,30.5
23.94,61.7,31.16
24.23,61.2,30.7
24.08,61.3,30.76
24.03,61.2,30.42
24.11,61.3,30.9
24.5,61.8,30.65
24.27,61.6,30.52
24.27,61.1,30.13
24.17,61.2,30.44
24.12,61.5,29.96
23.74,61.1,30.48
24.0,61.2,30.54
24.03,61.8,29.3
23.82,61.2,30.38
23.93,61.7,29.91
23.8,61.8,30.75
24.09,61.2,30.82
24.22,61.1,30.29
24.27,61.3,30.77
24.16,61.1,30.8
23.96,61.4,30.39
23.81,61.3,31.27
23.84,61.5,30.14
23.91,61.8,31.24
23.97,61.6,30.39
24.08,61.5,30.08
23.95,60.8,30.32
24.15,61.5,29.95
24.07,61.9,30.89
24.1,60.5,29.7
24.27,61.6,31.19
23.92,61.4,30.03
24.16,61.1,30.92
24.1,61.6,30.51
24.05,61.9,30.64
24.23,61.6,30.2
24.23,61.3,30.68
23.96,61.1,30.57
24.07,61.4,29.77
24.14,61.7,30.02
24.06,61.3,30.23
24.19,61.3,30.12
24.14,62.2,31.13
24.37,61.7,30.5
23.87,61.7,30.11
24.08,61.0,30.25
23.96,61.2,30.25
24.19,61.4,30.36
23.86,61.1,29.96
24.15,61.9,30.09
24.01,61.8,30.88
23.99,61.2,30.59
23.88,61.9,30.42
24.03,61.4,30.5
24.26,62.2,30.48
24.1,61.4,30.4
